52334009943958,wt1
52333732929964,wt2
52334510103943,wt3
52334312056950,wt4
52333902640953,wt5
52334431061948,wt6
52334346737963,wt7
52313763650957,rt1
52314278863965,rt2
52314215796961,rt3
52314133892957,rt4
52314294581960,rt5
52313784628965,rt6
52324493818965,vt1
52324364184958,vt2
52324823987969,vt3
52324935038960,vt4
52324867500958,vt5
52324255684962,vt6

